"REGION_KEY","REGION_NAME","CLUSTER_KEY","CLUSTER_NAME","MINI_CLUSTER_KEY","MINI_CLUSTER_NAME","CELL_SITE_KEY","CELL_SITE_CD"
3,South East,"19",Bago East,"94",Kyauktaga,1006690,BA1091
1,North East,"37",Mandalay 4,"159",Taungtha,1006787,MD1013
2,North West,"28",Magway 2,"119",Chauk,1006887,MG0370
4,Yangon,"16",Yangon 2,"238",Mayangone,1007359,YN1904
4,Yangon,"15",Yangon 1,"233",Ahlone,1007436,YN3968
2,North West,"11",Sagaing 1,"59",Salingyi,1007558,SG1000
3,South East,"31",Mon South,"175",Ye,1007669,MO0575
2,North West,"2",Chin,"139",Gangaw,1007685,MG0975
3,South East,"31",Mon South,"175",Ye,1008015,MO0577
5,South West,"14",Pathein,"312",Labutta,1008226,AY1513
2,North West,"10",Naypyitaw,"329",Det Khi Na Thi Ri,1008276,NP0406
4,Yangon,"35",Yangon 6,"220",Kyauktan,1008384,YN2234
5,South West,"14",Pathein,"312",Labutta,1008450,AY0826
4,Yangon,"36",Yangon 7,"198",Mingaladon,1003151,YN0170
4,Yangon,"36",Yangon 7,"198",Mingaladon,1003160,YN0165
4,Yangon,"36",Yangon 7,"198",Mingaladon,1003200,YN0207
2,North West,"11",Sagaing 1,"59",Salingyi,1003372,SG0104
4,Yangon,"18",Yangon 4,"201",Taikkyi,1003379,YN0229
4,Yangon,"18",Yangon 4,"201",Taikkyi,1003391,YN0009
4,Yangon,"36",Yangon 7,"198",Mingaladon,1003643,YN0093
4,Yangon,"36",Yangon 7,"198",Mingaladon,1003933,YN0087
3,South East,"30",Bago North,"100",Phyu,1004401,BA0888
2,North West,"28",Magway 2,"119",Chauk,1004715,MG0292
2,North West,"28",Magway 2,"119",Chauk,1004964,MG0289
4,Yangon,"15",Yangon 1,"241",Seikkan,1005026,YN1519
4,Yangon,"16",Yangon 2,"238",Mayangone,1005230,YN1356
3,South East,"30",Bago North,"100",Phyu,1005672,BA0884
2,North West,"28",Magway 2,"119",Chauk,1005923,MG0373
2,North West,"10",Naypyitaw,"329",Det Khi Na Thi Ri,1006009,NP0380
4,Yangon,"16",Yangon 2,"238",Mayangone,1006054,YN5003
4,Yangon,"18",Yangon 4,"201",Taikkyi,1006127,YN1928
4,Yangon,"16",Yangon 2,"238",Mayangone,1006129,YN1226
5,South West,"14",Pathein,"312",Labutta,1006180,AY1043
5,South West,"14",Pathein,"312",Labutta,1006272,AY1000
5,South West,"14",Pathein,"312",Labutta,1006306,AY1258
3,South East,"30",Bago North,"100",Phyu,1006439,BA1040
3,South East,"30",Bago North,"100",Phyu,1006623,BA0787
3,South East,"31",Mon South,"175",Ye,1007055,MO0549
2,North West,"10",Naypyitaw,"329",Det Khi Na Thi Ri,1007393,NP0348
4,Yangon,"35",Yangon 6,"220",Kyauktan,1007396,YN1694
4,Yangon,"18",Yangon 4,"201",Taikkyi,1007434,YN1703
4,Yangon,"16",Yangon 2,"238",Mayangone,1007478,YN7140
4,Yangon,"16",Yangon 2,"238",Mayangone,1007553,YN2112
4,Yangon,"16",Yangon 2,"238",Mayangone,1007559,YN2116
1,North East,"6",Shan South,"261",Mawkmai,1007662,SH0836
1,North East,"6",Shan South,"251",Pekon,1007738,SH1038
4,Yangon,"18",Yangon 4,"201",Taikkyi,1007782,YN1680
4,Yangon,"35",Yangon 6,"220",Kyauktan,1007974,YN2254
3,South East,"30",Bago North,"100",Phyu,1007980,BA1209
3,South East,"31",Mon South,"175",Ye,1008051,MO0626
4,Yangon,"15",Yangon 1,"233",Ahlone,1008182,YN2245
5,South West,"14",Pathein,"312",Labutta,1008236,AY1514
2,North West,"1",Kachin,"12",Momauk,1008280,KC0605
3,South East,"30",Bago North,"100",Phyu,1008640,BA1094_C
5,South West,"14",Pathein,"312",Labutta,1008674,AY1487
1,North East,"5",Shan North,"277",Namtu,1009272,SH1124
1,North East,"5",Shan North,"277",Namtu,1009329,SH1122
3,South East,"21",Kayin,"28",Hpapun,1009617,KA1006
1,North East,"5",Shan North,"264",Hseni,1010000,SH0560
3,South East,"19",Bago East,"94",Kyauktaga,1010324,BA1485
2,North West,"2",Chin,"139",Gangaw,1010734,MG0369
1,North East,"37",Mandalay 4,"159",Taungtha,1010855,MD1559
2,North West,"1",Kachin,"9",Hpakant,1010895,KC0797
1,North East,"5",Shan North,"277",Namtu,1011582,SH3579
4,Yangon,"18",Yangon 4,"201",Taikkyi,1011927,YN6056
4,Yangon,"36",Yangon 7,"198",Mingaladon,1012017,YN8132
2,North West,"1",Kachin,"9",Hpakant,1012048,KC2552
4,Yangon,"36",Yangon 7,"198",Mingaladon,1012052,YN6205
2,North West,"1",Kachin,"9",Hpakant,1012083,KC2582
4,Yangon,"15",Yangon 1,"233",Ahlone,1012214,YN6214
4,Yangon,"36",Yangon 7,"198",Mingaladon,1012474,YN2697
2,North West,"1",Kachin,"9",Hpakant,1005158,KC0276
2,North West,"1",Kachin,"9",Hpakant,1011051,KC2290
2,North West,"1",Kachin,"12",Momauk,1000061,KC0098
2,North West,"1",Kachin,"12",Momauk,1000130,KC0074
3,South East,"30",Bago North,"101",Oktwin,1000176,BA0101
3,South East,"30",Bago North,"101",Oktwin,1000189,BA0152
3,South East,"30",Bago North,"101",Oktwin,1000220,BA0744
3,South East,"31",Mon South,"175",Ye,1000334,MO0296
3,South East,"31",Mon South,"175",Ye,1000381,MO0287
2,North West,"1",Kachin,"9",Hpakant,1000580,KC0042
4,Yangon,"15",Yangon 1,"233",Ahlone,1001229,YN0001
2,North West,"28",Magway 2,"119",Chauk,1001282,MG0042
1,North East,"37",Mandalay 4,"159",Taungtha,1001314,MD0327
3,South East,"19",Bago East,"94",Kyauktaga,1001598,BA0361
3,South East,"19",Bago East,"94",Kyauktaga,1001616,BA0315
3,South East,"19",Bago East,"94",Kyauktaga,1001622,BA0341
2,North West,"7",Magway 1,"133",Sinbaungwe,1001693,MG0043
4,Yangon,"18",Yangon 4,"201",Taikkyi,1002181,YN1341
4,Yangon,"35",Yangon 6,"220",Kyauktan,1002376,YN1053
4,Yangon,"35",Yangon 6,"220",Kyauktan,1002382,YN1103
3,South East,"30",Bago North,"100",Phyu,1002702,BA0726
2,North West,"2",Chin,"139",Gangaw,1002892,MG0068
4,Yangon,"16",Yangon 2,"238",Mayangone,1002965,YN0015-1
2,North West,"10",Naypyitaw,"329",Det Khi Na Thi Ri,1002966,NP0003
2,North West,"2",Chin,"139",Gangaw,1002968,MG0067
4,Yangon,"16",Yangon 2,"238",Mayangone,1002991,YN0536
4,Yangon,"36",Yangon 7,"198",Mingaladon,1003012,YN0089
4,Yangon,"18",Yangon 4,"201",Taikkyi,1003084,YN1191
4,Yangon,"18",Yangon 4,"201",Taikkyi,1003107,YN0014
4,Yangon,"36",Yangon 7,"198",Mingaladon,1003157,YN0122
4,Yangon,"36",Yangon 7,"198",Mingaladon,1003206,YN0267
5,South West,"14",Pathein,"312",Labutta,1003710,AY0970
4,Yangon,"16",Yangon 2,"238",Mayangone,1004383,YN1490
3,South East,"30",Bago North,"100",Phyu,1004470,BA0741
3,South East,"30",Bago North,"101",Oktwin,1004478,BA0815
4,Yangon,"16",Yangon 2,"238",Mayangone,1004507,YN1399
2,North West,"2",Chin,"139",Gangaw,1004519,MG0316
4,Yangon,"35",Yangon 6,"220",Kyauktan,1004686,YN1352
4,Yangon,"16",Yangon 2,"238",Mayangone,1004873,YN1396
5,South West,"12",Rakhine,"195",Toungup,1004938,RA0112
4,Yangon,"36",Yangon 7,"198",Mingaladon,1005385,YN1538
3,South East,"19",Bago East,"94",Kyauktaga,1005502,BA1019
4,Yangon,"15",Yangon 1,"233",Ahlone,1005585,YN1702
3,South East,"31",Mon South,"175",Ye,1005599,MO0452
3,South East,"31",Mon South,"175",Ye,1005671,MO0396
4,Yangon,"16",Yangon 2,"238",Mayangone,1006122,YN1811
4,Yangon,"18",Yangon 4,"201",Taikkyi,1006203,YN1701
3,South East,"30",Bago North,"100",Phyu,1006530,BA1094
4,Yangon,"36",Yangon 7,"198",Mingaladon,1006561,YN5040
3,South East,"21",Kayin,"28",Hpapun,1006571,KA0998
3,South East,"19",Bago East,"94",Kyauktaga,1006580,BA1090
2,North West,"10",Naypyitaw,"329",Det Khi Na Thi Ri,1007009,NP0353
3,South East,"31",Mon South,"175",Ye,1007297,MO0400
4,Yangon,"35",Yangon 6,"220",Kyauktan,1007305,YN1677
4,Yangon,"35",Yangon 6,"220",Kyauktan,1007316,YN1692
4,Yangon,"16",Yangon 2,"238",Mayangone,1007412,YN2117
2,North West,"2",Chin,"139",Gangaw,1007991,MG0973
5,South West,"14",Pathein,"312",Labutta,1008462,AY0835
3,South East,"31",Mon South,"175",Ye,1008622,MO0452_C
4,Yangon,"15",Yangon 1,"233",Ahlone,1008769,YN3841_C
4,Yangon,"35",Yangon 6,"220",Kyauktan,1009043,YN1111_C
5,South West,"14",Pathein,"312",Labutta,1009246,AY1531
4,Yangon,"15",Yangon 1,"233",Ahlone,1009258,YN8071
2,North West,"10",Naypyitaw,"329",Det Khi Na Thi Ri,1009406,NP0006_C
2,North West,"1",Kachin,"9",Hpakant,1009624,KC0434
4,Yangon,"16",Yangon 2,"238",Mayangone,1009921,YN2342
1,North East,"5",Shan North,"264",Hseni,1010006,SH0752
2,North West,"11",Sagaing 1,"59",Salingyi,1010105,SG0121
2,North West,"7",Magway 1,"133",Sinbaungwe,1010180,MG1151
2,North West,"7",Magway 1,"133",Sinbaungwe,1010297,MG0959
5,South West,"12",Rakhine,"195",Toungup,1010327,RA0386
2,North West,"2",Chin,"139",Gangaw,1010468,MG0977
2,North West,"10",Naypyitaw,"329",Det Khi Na Thi Ri,1010476,NP0421
1,North East,"6",Shan South,"251",Pekon,1010544,SH0595
5,South West,"14",Pathein,"312",Labutta,1010984,AY1244
3,South East,"19",Bago East,"94",Kyauktaga,1011142,BA1496
4,Yangon,"18",Yangon 4,"201",Taikkyi,1011304,YN5274
5,South West,"12",Rakhine,"195",Toungup,1011312,RA0526
2,North West,"1",Kachin,"9",Hpakant,1011483,KC2311
4,Yangon,"35",Yangon 6,"220",Kyauktan,1011631,YN6092
2,North West,"1",Kachin,"9",Hpakant,1011787,KC2528
2,North West,"1",Kachin,"9",Hpakant,1012074,KC2553
2,North West,"1",Kachin,"9",Hpakant,1012181,KC0326
4,Yangon,"36",Yangon 7,"198",Mingaladon,1012441,YN2696
2,North West,"28",Magway 2,"119",Chauk,1012455,MG1802
2,North West,"1",Kachin,"9",Hpakant,1006816,KC0458
4,Yangon,"18",Yangon 4,"201",Taikkyi,1010633,YN2292
4,Yangon,"15",Yangon 1,"234",Kyeemyindaing,1000011,YN1217
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1000263,MD0295
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1000268,MD0409
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1000274,MD0030
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1000297,MD0011
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1000308,MD0401
4,Yangon,"17",Yangon 3,"205",Thingangyun,1000341,YN1290
4,Yangon,"17",Yangon 3,"205",Thingangyun,1000360,YN1275
2,North West,"2",Chin,"36",Tedim,1000394,CH0054
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1000396,MD0400
4,Yangon,"17",Yangon 3,"205",Thingangyun,1000403,YN0669
2,North West,"2",Chin,"36",Tedim,1000405,CH0007
4,Yangon,"39",Yangon 8,"217",Dagon Myothit (Seikkan),1000770,YN0728
4,Yangon,"39",Yangon 8,"217",Dagon Myothit (Seikkan),1000836,YN0491
4,Yangon,"39",Yangon 8,"217",Dagon Myothit (Seikkan),1000904,YN0214
5,South West,"12",Rakhine,"192",Ramree,1001027,RA0058
1,North East,"6",Shan South,"256",Kyethi,1001275,SH0158
4,Yangon,"15",Yangon 1,"229",Kyauktada,1001439,YN0922
2,North West,"11",Sagaing 1,"43",Myinmu,1001899,SG0088
1,North East,"37",Mandalay 4,"161",Kyaukpadaung,1002483,MD0587
1,North East,"37",Mandalay 4,"161",Kyaukpadaung,1002568,MD0610
1,North East,"37",Mandalay 4,"161",Kyaukpadaung,1002690,MD0263
2,North West,"2",Chin,"71",Tamu,1002705,SG0160
1,North East,"5",Shan North,"263",Lashio,1002761,SH0296-1
2,North West,"2",Chin,"71",Tamu,1002784,SG0248
1,North East,"5",Shan North,"263",Lashio,1002823,SH0481-1
2,North West,"2",Chin,"71",Tamu,1002854,SG0251
1,North East,"5",Shan North,"263",Lashio,1002900,SH0480
4,Yangon,"15",Yangon 1,"234",Kyeemyindaing,1003152,YN0826
2,North West,"7",Magway 1,"117",Magway,1003715,MG0266
1,North East,"5",Shan North,"263",Lashio,1004227,SH0482
2,North West,"11",Sagaing 1,"43",Myinmu,1004774,SG0557
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1004930,MD0408
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1004957,MD0559
4,Yangon,"17",Yangon 3,"205",Thingangyun,1005020,YN1392
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1005134,MD0808
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1005170,MD0669
4,Yangon,"15",Yangon 1,"229",Kyauktada,1005335,YN1565
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1005354,MD3376
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1005512,MD0427
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1005597,MD0903
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1005834,MD1102
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1005911,MD1178
4,Yangon,"35",Yangon 6,"221",Thongwa,1005922,YN1900
4,Yangon,"15",Yangon 1,"234",Kyeemyindaing,1006166,YN1795
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1006183,MD1118
4,Yangon,"35",Yangon 6,"221",Thongwa,1006232,YN1976
1,North East,"6",Shan South,"23",Bawlakhe,1006716,KY0260
1,North East,"37",Mandalay 4,"158",Myingyan,1006752,MD0766
1,North East,"37",Mandalay 4,"161",Kyaukpadaung,1006821,MD0976
5,South West,"12",Rakhine,"192",Ramree,1007108,RA0342
1,North East,"5",Shan North,"263",Lashio,1007234,SH0790
4,Yangon,"15",Yangon 1,"229",Kyauktada,1007534,YN7134
1,North East,"5",Shan North,"263",Lashio,1007710,SH0986
4,Yangon,"15",Yangon 1,"229",Kyauktada,1007901,YN7155
1,North East,"37",Mandalay 4,"158",Myingyan,1007952,MD1344
5,South West,"12",Rakhine,"192",Ramree,1008023,RA0427
2,North West,"2",Chin,"71",Tamu,1008047,SG0715
1,North East,"5",Shan North,"263",Lashio,1008342,SH1099
4,Yangon,"39",Yangon 8,"217",Dagon Myothit (Seikkan),1008619,YN2198
2,North West,"25",Sagaing 2,"51",Tabayin,1008659,SG0370_C
1,North East,"5",Shan North,"263",Lashio,1008742,SH0965_C
4,Yangon,"15",Yangon 1,"234",Kyeemyindaing,1008891,YN0775_C
1,North East,"5",Shan North,"263",Lashio,1009056,SH0623_C
1,North East,"37",Mandalay 4,"161",Kyaukpadaung,1009255,MD0587_C
2,North West,"2",Chin,"36",Tedim,1009512,CH0128
5,South West,"12",Rakhine,"194",Thandwe,1009954,RA0313
2,North West,"2",Chin,"36",Tedim,1010071,CH0135
4,Yangon,"15",Yangon 1,"234",Kyeemyindaing,1010188,YN8047
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1010257,MD1387
2,North West,"11",Sagaing 1,"43",Myinmu,1010501,SG0786
2,North West,"11",Sagaing 1,"43",Myinmu,1010758,SG0463
1,North East,"4",Shan East,"295",Monghpyak,1010783,SH1486
4,Yangon,"17",Yangon 3,"205",Thingangyun,1010794,YN2371
1,North East,"6",Shan South,"23",Bawlakhe,1011114,KY0313
2,North West,"2",Chin,"36",Tedim,1011288,CH0434
5,South West,"12",Rakhine,"192",Ramree,1011478,RA0496
1,North East,"5",Shan North,"263",Lashio,1011509,SH3578
2,North West,"25",Sagaing 2,"50",Ye-U,1011515,SG1235
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1011554,MD4057
1,North East,"37",Mandalay 4,"158",Myingyan,1011663,MD6033
2,North West,"2",Chin,"36",Tedim,1011684,CH1015
1,North East,"5",Shan North,"263",Lashio,1011874,SH3881
4,Yangon,"39",Yangon 8,"217",Dagon Myothit (Seikkan),1011959,YN6108
4,Yangon,"17",Yangon 3,"205",Thingangyun,1012196,YN6208
2,North West,"7",Magway 1,"117",Magway,1012427,MG1797
4,Yangon,"15",Yangon 1,"234",Kyeemyindaing,1000001,YN0825
4,Yangon,"15",Yangon 1,"234",Kyeemyindaing,1000004,YN1216
2,North West,"7",Magway 1,"117",Magway,1000147,MG0240-1
4,Yangon,"17",Yangon 3,"205",Thingangyun,1000376,YN0699
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1000385,MD0274
4,Yangon,"39",Yangon 8,"217",Dagon Myothit (Seikkan),1000752,YN0634
2,North West,"11",Sagaing 1,"43",Myinmu,1001721,SG0051
1,North East,"5",Shan North,"263",Lashio,1002675,SH0479
1,North East,"5",Shan North,"263",Lashio,1002687,SH0385
2,North West,"2",Chin,"71",Tamu,1002699,SG0249
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1002747,MD0304
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1002765,MD0004
1,North East,"5",Shan North,"263",Lashio,1002772,SH0264
1,North East,"5",Shan North,"263",Lashio,1002809,SH0516-1
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1002833,MD0307
1,North East,"5",Shan North,"263",Lashio,1002836,SH0491-1
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1002871,MD0234
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1002878,MD0231
1,North East,"37",Mandalay 4,"158",Myingyan,1003202,MD0340-1
2,North West,"7",Magway 1,"117",Magway,1003683,MG0265
2,North West,"7",Magway 1,"117",Magway,1003816,MG0244
2,North West,"7",Magway 1,"117",Magway,1003834,MG0239
2,North West,"7",Magway 1,"117",Magway,1003859,MG0069
3,South East,"19",Bago East,"91",Kawa,1003935,BA0970
1,North East,"6",Shan South,"256",Kyethi,1004038,SH0154
4,Yangon,"17",Yangon 3,"205",Thingangyun,1004420,YN1393
1,North East,"37",Mandalay 4,"158",Myingyan,1004584,MD0765-1
5,South West,"12",Rakhine,"194",Thandwe,1004605,RA0134
1,North East,"5",Shan North,"263",Lashio,1004811,SH0517
4,Yangon,"17",Yangon 3,"205",Thingangyun,1005207,YN1390
2,North West,"25",Sagaing 2,"50",Ye-U,1005244,SG0616
4,Yangon,"15",Yangon 1,"234",Kyeemyindaing,1005245,YN1526
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1005326,MD0894
1,North East,"37",Mandalay 4,"158",Myingyan,1005586,MD0499
1,North East,"5",Shan North,"263",Lashio,1005607,SH0627
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1005657,MD3401
2,North West,"11",Sagaing 1,"43",Myinmu,1005832,SG0934
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1005902,MD0308
3,South East,"19",Bago East,"91",Kawa,1006427,BA0983
3,South East,"19",Bago East,"91",Kawa,1006494,BA0971
2,North West,"7",Magway 1,"121",Myothit,1006919,MG0985
2,North West,"2",Chin,"36",Tedim,1006932,CH0177
2,North West,"11",Sagaing 1,"43",Myinmu,1007138,SG0468
1,North East,"5",Shan North,"263",Lashio,1007240,SH0792
1,North East,"5",Shan North,"263",Lashio,1007265,SH0791
1,North East,"6",Shan South,"260",Mongnai,1007282,SH0927
1,North East,"5",Shan North,"263",Lashio,1007356,SH0805
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1007496,MD1083
3,South East,"19",Bago East,"91",Kawa,1007631,BA0985
1,North East,"37",Mandalay 4,"161",Kyaukpadaung,1007940,MD1291
4,Yangon,"35",Yangon 6,"221",Thongwa,1008554,YN2201
1,North East,"6",Shan South,"23",Bawlakhe,1008840,KY0187_C
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1008941,MD0421_C
1,North East,"5",Shan North,"263",Lashio,1009031,SH1039_C
1,North East,"37",Mandalay 4,"158",Myingyan,1009369,MD0765_C
2,North West,"2",Chin,"36",Tedim,1009582,CH0246
1,North East,"6",Shan South,"256",Kyethi,1010502,SH0567
2,North West,"25",Sagaing 2,"50",Ye-U,1010533,SG0509
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1010826,MD1579
4,Yangon,"17",Yangon 3,"205",Thingangyun,1011061,YN5308
4,Yangon,"17",Yangon 3,"205",Thingangyun,1011202,YN2392
5,South West,"12",Rakhine,"192",Ramree,1011264,RA0495
2,North West,"7",Magway 1,"117",Magway,1011417,MG1598
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1011503,MD3720
1,North East,"5",Shan North,"263",Lashio,1011550,SH3567
4,Yangon,"35",Yangon 6,"221",Thongwa,1011669,YN6093
3,South East,"19",Bago East,"91",Kawa,1012137,BA3073
1,North East,"5",Shan North,"263",Lashio,1004624,SH0485
4,Yangon,"15",Yangon 1,"234",Kyeemyindaing,1000003,YN1215
4,Yangon,"15",Yangon 1,"234",Kyeemyindaing,1000010,YN0743
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1000302,MD0316-1
4,Yangon,"35",Yangon 6,"221",Thongwa,1000310,YN0732
4,Yangon,"35",Yangon 6,"221",Thongwa,1000318,YN0729
4,Yangon,"35",Yangon 6,"221",Thongwa,1000339,YN1033
4,Yangon,"17",Yangon 3,"205",Thingangyun,1000424,YN0748-1
4,Yangon,"17",Yangon 3,"205",Thingangyun,1000497,YN0741-1
4,Yangon,"17",Yangon 3,"205",Thingangyun,1000521,YN1288
4,Yangon,"39",Yangon 8,"217",Dagon Myothit (Seikkan),1000764,YN0477
2,North West,"25",Sagaing 2,"50",Ye-U,1000845,SG0262
5,South West,"12",Rakhine,"194",Thandwe,1001441,RA0135
4,Yangon,"15",Yangon 1,"229",Kyauktada,1001509,YN0956
2,North West,"11",Sagaing 1,"43",Myinmu,1001855,SG0042
1,North East,"5",Shan North,"263",Lashio,1002258,SH0549
1,North East,"37",Mandalay 4,"161",Kyaukpadaung,1002678,MD0373
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1002796,MD0299-1
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1002851,MD0423
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1002896,MD0303
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1002908,MD0427-1
1,North East,"37",Mandalay 4,"158",Myingyan,1003187,MD0644
2,North West,"7",Magway 1,"117",Magway,1003853,MG0004
4,Yangon,"17",Yangon 3,"205",Thingangyun,1003919,YN1513
2,North West,"7",Magway 1,"117",Magway,1004045,MG0378
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1004151,MD0771
1,North East,"37",Mandalay 4,"158",Myingyan,1004169,MD0343
4,Yangon,"17",Yangon 3,"205",Thingangyun,1004258,YN1391
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1004428,MD0773
4,Yangon,"35",Yangon 6,"221",Thongwa,1004865,YN1419
1,North East,"37",Mandalay 4,"158",Myingyan,1004951,MD0497
1,North East,"5",Shan North,"263",Lashio,1005058,SH0487
2,North West,"11",Sagaing 1,"43",Myinmu,1005173,SG0395
1,North East,"5",Shan North,"263",Lashio,1005261,SH0266
3,South East,"19",Bago East,"91",Kawa,1005581,BA0762
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1005631,MD0568
1,North East,"37",Mandalay 4,"158",Myingyan,1005700,MD1147
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1005846,MD1113
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1005999,MD1145
4,Yangon,"17",Yangon 3,"205",Thingangyun,1006369,YN1759
1,North East,"37",Mandalay 4,"161",Kyaukpadaung,1006745,MD0959
2,North West,"7",Magway 1,"117",Magway,1006874,MG0982
2,North West,"7",Magway 1,"117",Magway,1007068,MG1013
5,South West,"12",Rakhine,"192",Ramree,1007096,RA0197
4,Yangon,"35",Yangon 6,"221",Thongwa,1007384,YN1687
4,Yangon,"35",Yangon 6,"221",Thongwa,1007794,YN1688
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1007979,MD1277
1,North East,"37",Mandalay 4,"158",Myingyan,1008323,MD1320
1,North East,"5",Shan North,"263",Lashio,1008560,SH0625_C
1,North East,"37",Mandalay 4,"158",Myingyan,1008747,MD1169_C
1,North East,"5",Shan North,"263",Lashio,1008759,SH0478_C
4,Yangon,"17",Yangon 3,"205",Thingangyun,1009343,YN2283
4,Yangon,"35",Yangon 6,"221",Thongwa,1009596,YN2200
2,North West,"1",Kachin,"5",Chipwi,1009612,KC0345
2,North West,"2",Chin,"36",Tedim,1009757,CH0244
5,South West,"12",Rakhine,"194",Thandwe,1010321,RA0382
1,North East,"37",Mandalay 4,"158",Myingyan,1010347,MD1510
1,North East,"5",Shan North,"263",Lashio,1010364,SH0862
4,Yangon,"17",Yangon 3,"205",Thingangyun,1010554,YN8101
4,Yangon,"17",Yangon 3,"205",Thingangyun,1010844,YN8119
2,North West,"2",Chin,"36",Tedim,1011003,CH0084
1,North East,"5",Shan North,"263",Lashio,1011007,SH3830
5,South West,"12",Rakhine,"194",Thandwe,1011115,RA0522
4,Yangon,"17",Yangon 3,"205",Thingangyun,1011129,YN9074
2,North West,"7",Magway 1,"121",Myothit,1011199,MG1315
1,North East,"37",Mandalay 4,"161",Kyaukpadaung,1011229,MD3913
4,Yangon,"15",Yangon 1,"229",Kyauktada,1011252,YN9515
2,North West,"7",Magway 1,"121",Myothit,1011518,MG6001
1,North East,"5",Shan North,"263",Lashio,1011574,SH3963
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1011648,MD4024
1,North East,"38",Mandalay 5,"146",Pyigyitagon,1011777,MD4056
4,Yangon,"39",Yangon 8,"217",Dagon Myothit (Seikkan),1011814,YN8256
4,Yangon,"39",Yangon 8,"217",Dagon Myothit (Seikkan),1011932,YN8228
1,North East,"5",Shan North,"263",Lashio,1005201,SH0623
2,North West,"7",Magway 1,"117",Magway,1007080,MG1063
4,Yangon,"35",Yangon 6,"221",Thongwa,1000305,YN0965
1,North East,"9",Mandalay 2,"144",Mahaaungmyay,1000315,MD0408-1
4,Yangon,"17",Yangon 3,"205",Thingangyun,1000397,YN0677
2,North West,"2",Chin,"36",Tedim,1000427,CH0041
4,Yangon,"39",Yangon 8,"217",Dagon Myothit (Seikkan),1000892,YN0753
4,Yangon,"39",Yangon 8,"217",Dagon Myothit (Seikkan),1000898,YN0608
5,South West,"12",Rakhine,"194",Thandwe,1001388,RA0006
5,South West,"12",Rakhine,"194",Thandwe,1001447,RA0035
1,North East,"5",Shan North,"263",Lashio,1001463,SH0293
4,Yangon,"15",Yangon 1,"229",Kyauktada,1001606,YN0869
1,North East,"37",Mandalay 4,"161",Kyaukpadaung,1002575,MD0655
1,North East,"37",Mandalay 4,"161",Kyaukpadaung,1002626,MD0659
